id;Наименование прокуратуры (SV-0001);REGION;Телефон канцелярии (SV-0004);Электронный адрес канцелярии(SV-0005);Адрес приемной(SV-0006);OKATO;CODE;autokey
1680;Прокуратура Советского района г. Уфы Республики Башкортостан;Республика Башкортостан;8 (347) 223-58-89;sov@02.mailop.ru;450059, Республика Башкортостан, г. Уфа, Пр.Октября, 29;80;387161617;FED_GENPROK_ORGANIZATION_1680
1620;Башкирская природоохранная межрайонная прокуратура Республики Башкортостан;Республика Башкортостан;8 (347) 272-13-33;bashp@02.mailop.ru;450064, Республика Башкортостан, г. Уфа, ул. Мира, 6;80;387126077;FED_GENPROK_ORGANIZATION_1620
1677;Прокуратура Орджоникидзевского района г. Уфы Республики Башкортостан;Республика Башкортостан;8 (347) 242-64-31;ord@02.mailop.ru;450064, Республика Башкортостан, г. Уфа, ул. Мира, 6;80;387160778;FED_GENPROK_ORGANIZATION_1677
1650;Прокуратура г. Уфы Республики Башкортостан;Республика Башкортостан;8 (347) 276-45-75;ufy@02.mailop.ru;450077, Республика Башкортостан, г. Уфа, ул. Цюрупы, 83/2;80;387143069;FED_GENPROK_ORGANIZATION_1650
1621;Башкирская прокуратура по надзору за соблюдением законов в исправительных учреждениях Республики Башкортостан;Республика Башкортостан;8 (347) 264-80-97;bashsziu@02.mailop.ru;450080, Республика Башкортостан, г. Уфа, ул. Менделеева, 150/4;80;387126463;FED_GENPROK_ORGANIZATION_1621
1653;Прокуратура Демского района г. Уфы Республики Башкортостан;Республика Башкортостан;8 (347) 281-12-36;dem@02.mailop.ru;450095, Республика Башкортостан, г. Уфа, ул. Левитана, 29/1;80;387145357;FED_GENPROK_ORGANIZATION_1653
1676;Прокуратура Октябрьского района г. Уфы Республики Башкортостан;Республика Башкортостан;8 (347) 277-10-06;oktufa@02.mailop.ru;450098, Республика Башкортостан, г. Уфа, ул. Российская, 92;80;387160585;FED_GENPROK_ORGANIZATION_1676
1622;Белебеевская межрайонная прокуратура Республики Башкортостан;Республика Башкортостан;8 (34786)4-22-66;beleb@02.mailop.ru;452009, Республика Башкортостан, г. Белебей, ул. Волгоградская, 10/1;80;387127318;FED_GENPROK_ORGANIZATION_1622
1638;Прокуратура Бижбулякского района Республики Башкортостан;Республика Башкортостан;8 (34743)2-13-38;biz@02.mailop.ru;452040, Республика Башкортостан, с. Бижбуляк, ул. Советская, 18;80;387140608;FED_GENPROK_ORGANIZATION_1638
1674;Прокуратура Миякинского района Республики Башкортостан;Республика Башкортостан;8 (34788)2-14-37;mii@02.mailop.ru;452080, Республика Башкортостан, с. Киргиз-Мияки, ул. Губайдуллина, 110;80;387160272;FED_GENPROK_ORGANIZATION_1674
1630;Прокуратура Альшеевского района Республики Башкортостан;Республика Башкортостан;8 (34754)3-14-43;alsh@02.mailop.ru;452120, Республика Башкортостан, с. Раевский, ул. Свободы, 101;80;387134738;FED_GENPROK_ORGANIZATION_1630
1688;Прокуратура Чишминского района Республики Башкортостан;Республика Башкортостан;8 (34797)2-06-80;chi@02.mailop.ru;452170, Республика Башкортостан, п. Чишмы, ул. Чернышевского, 1;80;387164309;FED_GENPROK_ORGANIZATION_1688
1655;Прокуратура Ермекеевского района Республики Башкортостан;Республика Башкортостан;8 (34741)2-74-73;erm@02.mailop.ru;452190, Республика Башкортостан, с. Ермекеево, ул. Ленина, 5;80;387147197;FED_GENPROK_ORGANIZATION_1655
1687;Прокуратура Чекмагушевского района Республики Башкортостан;Республика Башкортостан;8 (34796)3-34-48;che@02.mailop.ru;452200, Республика Башкортостан, с. Чекмагуш, ул. Гагарина, 16;80;387164093;FED_GENPROK_ORGANIZATION_1687
1669;Прокуратура Кушнаренковского района Республики Башкортостан;Республика Башкортостан;8 (34780)5-83-37;kus@02.mailop.ru;452230, Республика Башкортостан, с. Кушнаренково, ул. Октябрьская, 65;80;387156540;FED_GENPROK_ORGANIZATION_1669
1660;Прокуратура Илишевского района Республики Башкортостан;Республика Башкортостан;8 (34762)5-13-02;ili@02.mailop.ru;452260, Республика Башкортостан, с. Верхнеяркеево, ул. Коммунистическая, 17;80;387147931;FED_GENPROK_ORGANIZATION_1660
1626;Дюртюлинская межрайонная прокуратура Республики Башкортостан;Республика Башкортостан;8 (34787)2-20-73;diur@02.mailop.ru;452320, Республика Башкортостан, г. Дюртюли, ул. Ленина, 1/4;80;387131497;FED_GENPROK_ORGANIZATION_1626
1673;Прокуратура Мишкинского района Республики Башкортостан;Республика Башкортостан;8 (34749)2-19-89;mis@02.mailop.ru;452340, Республика Башкортостан, с. Мишкино, ул. Ленина, 73;80;387159993;FED_GENPROK_ORGANIZATION_1673
1663;Прокуратура Караидельского района Республики Башкортостан;Республика Башкортостан;8 (34744)2-02-66;kara@02.mailop.ru;452360, Республика Башкортостан, с. Караидель, ул. Мира, 2/4;80;387151198;FED_GENPROK_ORGANIZATION_1663
1659;Прокуратура Иглинского района Республики Башкортостан;Республика Башкортостан;8 (34795)2-15-48;igl@02.mailop.ru;452410, Республика Башкортостан, с. Иглино, ул. Советская, 1/1;80;387147561;FED_GENPROK_ORGANIZATION_1659
